Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
4,1680377268513,01/04/2023 19:27:48,1680377268389,-4,01/04/2023 15:27:48,128677,3,questionnaire-e4hl,,28601414,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Demographic_Intake,6,No,gender-quantised,2
5,1680377268513,01/04/2023 19:27:48,1680377268389,-4,01/04/2023 15:27:48,128677,3,questionnaire-e4hl,,28601414,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Demographic_Intake,6,No,EngFluent,Yes
6,1680377268513,01/04/2023 19:27:48,1680377268389,-4,01/04/2023 15:27:48,128677,3,questionnaire-e4hl,,28601414,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680377268513,01/04/2023 19:27:48,1680377268389,-4,01/04/2023 15:27:48,128677,3,questionnaire-e4hl,,28601414,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,Demographic_Intake,6,No,END QUESTIONNAIRE,16226
1,1680377274312,01/04/2023 19:27:54,1680377272342,-5,01/04/2023 14:27:52,128677,3,questionnaire-e4hl,,28601429,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,679x598,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680377281680,01/04/2023 19:28:01,1680377279726,-5,01/04/2023 14:27:59,128677,3,questionnaire-e4hl,,28601429,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,679x598,,Demographic_Intake,6,No,age,36
3,1680377281873,01/04/2023 19:28:01,1680377279729,-5,01/04/2023 14:27:59,128677,3,questionnaire-e4hl,,28601429,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,679x598,,Demographic_Intake,6,No,gender,Female
4,1680377281873,01/04/2023 19:28:01,1680377279729,-5,01/04/2023 14:27:59,128677,3,questionnaire-e4hl,,28601429,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,679x598,,Demographic_Intake,6,No,gender-quantised,2
5,1680377281873,01/04/2023 19:28:01,1680377279729,-5,01/04/2023 14:27:59,128677,3,questionnaire-e4hl,,28601429,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,679x598,,Demographic_Intake,6,No,EngFluent,Yes
6,1680377281873,01/04/2023 19:28:01,1680377279729,-5,01/04/2023 14:27:59,128677,3,questionnaire-e4hl,,28601429,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,679x598,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680377281873,01/04/2023 19:28:01,1680377279730,-5,01/04/2023 14:27:59,128677,3,questionnaire-e4hl,,28601429,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,679x598,,Demographic_Intake,6,No,END QUESTIONNAIRE,7388
1,1680377275052,01/04/2023 19:27:55,1680377271780,-5,01/04/2023 14:27:51,128677,3,questionnaire-e4hl,,28601430,BLIND,8511348,,complete,,cd67905c-98e7-405e-92de-e8ff88f29e4c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680377296363,01/04/2023 19:28:16,1680377292757,-5,01/04/2023 14:28:12,128677,3,questionnaire-e4hl,,28601430,BLIND,8511348,,complete,,cd67905c-98e7-405e-92de-e8ff88f29e4c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Demographic_Intake,6,No,age,27
3,1680377297018,01/04/2023 19:28:17,1680377292760,-5,01/04/2023 14:28:12,128677,3,questionnaire-e4hl,,28601430,BLIND,8511348,,complete,,cd67905c-98e7-405e-92de-e8ff88f29e4c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Demographic_Intake,6,No,gender,Female
4,1680377297018,01/04/2023 19:28:17,1680377292761,-5,01/04/2023 14:28:12,128677,3,questionnaire-e4hl,,28601430,BLIND,8511348,,complete,,cd67905c-98e7-405e-92de-e8ff88f29e4c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Demographic_Intake,6,No,gender-quantised,2
5,1680377297018,01/04/2023 19:28:17,1680377292761,-5,01/04/2023 14:28:12,128677,3,questionnaire-e4hl,,28601430,BLIND,8511348,,complete,,cd67905c-98e7-405e-92de-e8ff88f29e4c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Demographic_Intake,6,No,EngFluent,Yes
6,1680377297018,01/04/2023 19:28:17,1680377292761,-5,01/04/2023 14:28:12,128677,3,questionnaire-e4hl,,28601430,BLIND,8511348,,complete,,cd67905c-98e7-405e-92de-e8ff88f29e4c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680377297018,01/04/2023 19:28:17,1680377292761,-5,01/04/2023 14:28:12,128677,3,questionnaire-e4hl,,28601430,BLIND,8511348,,complete,,cd67905c-98e7-405e-92de-e8ff88f29e4c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,,Demographic_Intake,6,No,END QUESTIONNAIRE,20981
1,1680377299998,01/04/2023 19:28:19,1680377300730,-4,01/04/2023 15:28:20,128677,3,questionnaire-e4hl,,28601443,BLIND,8511353,,complete,,21d045b3-d23a-4414-9dac-c22441bc32ba,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x800,895x512,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680377310806,01/04/2023 19:28:30,1680377311553,-4,01/04/2023 15:28:31,128677,3,questionnaire-e4hl,,28601443,BLIND,8511353,,complete,,21d045b3-d23a-4414-9dac-c22441bc32ba,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x800,882x512,,Demographic_Intake,6,No,age,51
3,1680377310974,01/04/2023 19:28:30,1680377311554,-4,01/04/2023 15:28:31,128677,3,questionnaire-e4hl,,28601443,BLIND,8511353,,complete,,21d045b3-d23a-4414-9dac-c22441bc32ba,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x800,882x512,,Demographic_Intake,6,No,gender,Female
4,1680377310974,01/04/2023 19:28:30,1680377311554,-4,01/04/2023 15:28:31,128677,3,questionnaire-e4hl,,28601443,BLIND,8511353,,complete,,21d045b3-d23a-4414-9dac-c22441bc32ba,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x800,882x512,,Demographic_Intake,6,No,gender-quantised,2
5,1680377310974,01/04/2023 19:28:30,1680377311554,-4,01/04/2023 15:28:31,128677,3,questionnaire-e4hl,,28601443,BLIND,8511353,,complete,,21d045b3-d23a-4414-9dac-c22441bc32ba,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x800,882x512,,Demographic_Intake,6,No,EngFluent,Yes
6,1680377310974,01/04/2023 19:28:30,1680377311554,-4,01/04/2023 15:28:31,128677,3,questionnaire-e4hl,,28601443,BLIND,8511353,,complete,,21d045b3-d23a-4414-9dac-c22441bc32ba,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x800,882x512,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680377310974,01/04/2023 19:28:30,1680377311555,-4,01/04/2023 15:28:31,128677,3,questionnaire-e4hl,,28601443,BLIND,8511353,,complete,,21d045b3-d23a-4414-9dac-c22441bc32ba,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x800,882x512,,Demographic_Intake,6,No,END QUESTIONNAIRE,10825
1,1680377300474,01/04/2023 19:28:20,1680377300463,-7,01/04/2023 12:28:20,128677,3,questionnaire-e4hl,,28601444,BLIND,8511357,,complete,,65f0326c-2729-4bb3-aaba-55c908606627,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x960,1536x875,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680377311101,01/04/2023 19:28:31,1680377311153,-7,01/04/2023 12:28:31,128677,3,questionnaire-e4hl,,28601444,BLIND,8511357,,complete,,65f0326c-2729-4bb3-aaba-55c908606627,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x960,1536x875,,Demographic_Intake,6,No,age,59
3,1680377311311,01/04/2023 19:28:31,1680377311153,-7,01/04/2023 12:28:31,128677,3,questionnaire-e4hl,,28601444,BLIND,8511357,,complete,,65f0326c-2729-4bb3-aaba-55c908606627,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x960,1536x875,,Demographic_Intake,6,No,gender,Female
4,1680377311311,01/04/2023 19:28:31,1680377311154,-7,01/04/2023 12:28:31,128677,3,questionnaire-e4hl,,28601444,BLIND,8511357,,complete,,65f0326c-2729-4bb3-aaba-55c908606627,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x960,1536x875,,Demographic_Intake,6,No,gender-quantised,2
5,1680377311311,01/04/2023 19:28:31,1680377311154,-7,01/04/2023 12:28:31,128677,3,questionnaire-e4hl,,28601444,BLIND,8511357,,complete,,65f0326c-2729-4bb3-aaba-55c908606627,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x960,1536x875,,Demographic_Intake,6,No,EngFluent,Yes
6,1680377311311,01/04/2023 19:28:31,1680377311154,-7,01/04/2023 12:28:31,128677,3,questionnaire-e4hl,,28601444,BLIND,8511357,,complete,,65f0326c-2729-4bb3-aaba-55c908606627,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x960,1536x875,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680377311311,01/04/2023 19:28:31,1680377311154,-7,01/04/2023 12:28:31,128677,3,questionnaire-e4hl,,28601444,BLIND,8511357,,complete,,65f0326c-2729-4bb3-aaba-55c908606627,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x960,1536x875,,Demographic_Intake,6,No,END QUESTIONNAIRE,10691
1,1680377309455,01/04/2023 19:28:29,1680377309440,-4,01/04/2023 15:28:29,128677,3,questionnaire-e4hl,,28601449,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680377314065,01/04/2023 19:28:34,1680377314126,-4,01/04/2023 15:28:34,128677,3,questionnaire-e4hl,,28601449,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,age,27
3,1680377314211,01/04/2023 19:28:34,1680377314127,-4,01/04/2023 15:28:34,128677,3,questionnaire-e4hl,,28601449,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,gender,Female
4,1680377314211,01/04/2023 19:28:34,1680377314127,-4,01/04/2023 15:28:34,128677,3,questionnaire-e4hl,,28601449,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,gender-quantised,2
5,1680377314211,01/04/2023 19:28:34,1680377314127,-4,01/04/2023 15:28:34,128677,3,questionnaire-e4hl,,28601449,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,EngFluent,Yes
6,1680377314211,01/04/2023 19:28:34,1680377314127,-4,01/04/2023 15:28:34,128677,3,questionnaire-e4hl,,28601449,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680377314211,01/04/2023 19:28:34,1680377314127,-4,01/04/2023 15:28:34,128677,3,questionnaire-e4hl,,28601449,BLIND,8511362,,complete,,acf5928c-7e3d-433f-8e66-475a9ff5f261,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Demographic_Intake,6,No,END QUESTIONNAIRE,4687
1,1680377314891,01/04/2023 19:28:34,1680377314969,-4,01/04/2023 15:28:34,128677,3,questionnaire-e4hl,,28601454,BLIND,8511361,,complete,,669abcea-37fa-47e2-b0fd-94aecd4a9c12,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680377353121,01/04/2023 19:29:13,1680377353242,-4,01/04/2023 15:29:13,128677,3,questionnaire-e4hl,,28601454,BLIND,8511361,,complete,,669abcea-37fa-47e2-b0fd-94aecd4a9c12,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Demographic_Intake,6,No,age,47
3,1680377353310,01/04/2023 19:29:13,1680377353243,-4,01/04/2023 15:29:13,128677,3,questionnaire-e4hl,,28601454,BLIND,8511361,,complete,,669abcea-37fa-47e2-b0fd-94aecd4a9c12,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Demographic_Intake,6,No,gender,Female
4,1680377353310,01/04/2023 19:29:13,1680377353243,-4,01/04/2023 15:29:13,128677,3,questionnaire-e4hl,,28601454,BLIND,8511361,,complete,,669abcea-37fa-47e2-b0fd-94aecd4a9c12,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Demographic_Intake,6,No,gender-quantised,2
5,1680377353310,01/04/2023 19:29:13,1680377353243,-4,01/04/2023 15:29:13,128677,3,questionnaire-e4hl,,28601454,BLIND,8511361,,complete,,669abcea-37fa-47e2-b0fd-94aecd4a9c12,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Demographic_Intake,6,No,EngFluent,Yes
6,1680377353310,01/04/2023 19:29:13,1680377353243,-4,01/04/2023 15:29:13,128677,3,questionnaire-e4hl,,28601454,BLIND,8511361,,complete,,669abcea-37fa-47e2-b0fd-94aecd4a9c12,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680377353310,01/04/2023 19:29:13,1680377353243,-4,01/04/2023 15:29:13,128677,3,questionnaire-e4hl,,28601454,BLIND,8511361,,complete,,669abcea-37fa-47e2-b0fd-94aecd4a9c12,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Demographic_Intake,6,No,END QUESTIONNAIRE,38274
1,1680377315766,01/04/2023 19:28:35,1680377367567,-7,01/04/2023 12:29:27,128677,3,questionnaire-e4hl,,28601455,BLIND,8511358,,complete,,6cb760ac-3445-4469-8383-825bd42942de,computer,Desktop or Laptop,Windows 10,Opera 96.0.0.0,2560x1440,2519x1337,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680377322617,01/04/2023 19:28:42,1680377374453,-7,01/04/2023 12:29:34,128677,3,questionnaire-e4hl,,28601455,BLIND,8511358,,complete,,6cb760ac-3445-4469-8383-825bd42942de,computer,Desktop or Laptop,Windows 10,Opera 96.0.0.0,2560x1440,2519x1337,,Demographic_Intake,6,No,age,27
3,1680377322808,01/04/2023 19:28:42,1680377374454,-7,01/04/2023 12:29:34,128677,3,questionnaire-e4hl,,28601455,BLIND,8511358,,complete,,6cb760ac-3445-4469-8383-825bd42942de,computer,Desktop or Laptop,Windows 10,Opera 96.0.0.0,2560x1440,2519x1337,,Demographic_Intake,6,No,gender,Female
4,1680377322808,01/04/2023 19:28:42,1680377374454,-7,01/04/2023 12:29:34,128677,3,questionnaire-e4hl,,28601455,BLIND,8511358,,complete,,6cb760ac-3445-4469-8383-825bd42942de,computer,Desktop or Laptop,Windows 10,Opera 96.0.0.0,2560x1440,2519x1337,,Demographic_Intake,6,No,gender-quantised,2
5,1680377322808,01/04/2023 19:28:42,1680377374454,-7,01/04/2023 12:29:34,128677,3,questionnaire-e4hl,,28601455,BLIND,8511358,,complete,,6cb760ac-3445-4469-8383-825bd42942de,computer,Desktop or Laptop,Windows 10,Opera 96.0.0.0,2560x1440,2519x1337,,Demographic_Intake,6,No,EngFluent,Yes
6,1680377322808,01/04/2023 19:28:42,1680377374454,-7,01/04/2023 12:29:34,128677,3,questionnaire-e4hl,,28601455,BLIND,8511358,,complete,,6cb760ac-3445-4469-8383-825bd42942de,computer,Desktop or Laptop,Windows 10,Opera 96.0.0.0,2560x1440,2519x1337,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680377322808,01/04/2023 19:28:42,1680377374454,-7,01/04/2023 12:29:34,128677,3,questionnaire-e4hl,,28601455,BLIND,8511358,,complete,,6cb760ac-3445-4469-8383-825bd42942de,computer,Desktop or Laptop,Windows 10,Opera 96.0.0.0,2560x1440,2519x1337,,Demographic_Intake,6,No,END QUESTIONNAIRE,6887
1,1680377322856,01/04/2023 19:28:42,1680377322748,-5,01/04/2023 14:28:42,128677,3,questionnaire-e4hl,,28601462,BLIND,8511366,,complete,,61ad04e1-3f35-4147-b1ad-d22f24bbe6ab,computer,Desktop or Laptop,Ubuntu undefined,Firefox 111.0,1920x1080,1920x909,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680377332968,01/04/2023 19:28:52,1680377332879,-5,01/04/2023 14:28:52,128677,3,questionnaire-e4hl,,28601462,BLIND,8511366,,complete,,61ad04e1-3f35-4147-b1ad-d22f24bbe6ab,computer,Desktop or Laptop,Ubuntu undefined,Firefox 111.0,1920x1080,1920x909,,Demographic_Intake,6,No,age,65
3,1680377333123,01/04/2023 19:28:53,1680377332883,-5,01/04/2023 14:28:52,128677,3,questionnaire-e4hl,,28601462,BLIND,8511366,,complete,,61ad04e1-3f35-4147-b1ad-d22f24bbe6ab,computer,Desktop or Laptop,Ubuntu undefined,Firefox 111.0,1920x1080,1920x909,,Demographic_Intake,6,No,gender,Female
4,1680377333123,01/04/2023 19:28:53,1680377332883,-5,01/04/2023 14:28:52,128677,3,questionnaire-e4hl,,28601462,BLIND,8511366,,complete,,61ad04e1-3f35-4147-b1ad-d22f24bbe6ab,computer,Desktop or Laptop,Ubuntu undefined,Firefox 111.0,1920x1080,1920x909,,Demographic_Intake,6,No,gender-quantised,2
5,1680377333123,01/04/2023 19:28:53,1680377332883,-5,01/04/2023 14:28:52,128677,3,questionnaire-e4hl,,28601462,BLIND,8511366,,complete,,61ad04e1-3f35-4147-b1ad-d22f24bbe6ab,computer,Desktop or Laptop,Ubuntu undefined,Firefox 111.0,1920x1080,1920x909,,Demographic_Intake,6,No,EngFluent,Yes
6,1680377333123,01/04/2023 19:28:53,1680377332884,-5,01/04/2023 14:28:52,128677,3,questionnaire-e4hl,,28601462,BLIND,8511366,,complete,,61ad04e1-3f35-4147-b1ad-d22f24bbe6ab,computer,Desktop or Laptop,Ubuntu undefined,Firefox 111.0,1920x1080,1920x909,,Demographic_Intake,6,No,EngFluent-quantised,1
7,1680377333123,01/04/2023 19:28:53,1680377332885,-5,01/04/2023 14:28:52,128677,3,questionnaire-e4hl,,28601462,BLIND,8511366,,complete,,61ad04e1-3f35-4147-b1ad-d22f24bbe6ab,computer,Desktop or Laptop,Ubuntu undefined,Firefox 111.0,1920x1080,1920x909,,Demographic_Intake,6,No,END QUESTIONNAIRE,10137
1,1680377326884,01/04/2023 19:28:46,1680377325749,-4,01/04/2023 15:28:45,128677,3,questionnaire-e4hl,,28601465,BLIND,8511367,,complete,,16ecc700-cc54-4b68-9b85-b183fea1216c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x649,,Demographic_Intake,6,No,BEGIN QUESTIONNAIRE,
2,1680377340440,01/04/2023 19:29:00,1680377339140,-4,01/04/2023 15:28:59,128677,3,questionnaire-e4hl,,28601465,BLIND,8511367,,complete,,16ecc700-cc54-4b68-9b85-b183fea1216c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x649,,Demographic_Intake,6,No,age,34
