Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome
11,1680376227472,01/04/2023 19:10:27,1680361827472,-4,01/04/2023 11:10:27,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,1,Trial/Encounter,Reward,56azq1,4,timedOut,,7005,7004,7005,7005,7004,7005,1,0,7005,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Emma</b> rubs their hand along the ground to check for traps.",<em><b>Emma</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Emma</b> finds no traps so she decides it is safe to continue forward.,<em><b>Emma</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,Lauren,,,,,Reward
12,1680376230474,01/04/2023 19:10:30,1680361830474,-4,01/04/2023 11:10:30,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,1,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3004,3003,3004,3004,3003,3004,1,0,3004,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Emma</b> rubs their hand along the ground to check for traps.",<em><b>Emma</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Emma</b> finds no traps so she decides it is safe to continue forward.,<em><b>Emma</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,Lauren,,,,,Reward
13,1680376236472,01/04/2023 19:10:36,1680361836472,-4,01/04/2023 11:10:36,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5998,5997,5998,5998,5997,5998,1,0,5998,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Lauren,,,,,Reward
14,1680376243402,01/04/2023 19:10:43,1680361843402,-4,01/04/2023 11:10:43,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6930,6929,6930,6930,6929,6930,1,0,6930,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Lauren,,,,,Reward
15,1680376248203,01/04/2023 19:10:48,1680361848203,-4,01/04/2023 11:10:48,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,4802,4800,4802,4802,4800,4802,1,0,4802,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Lauren,,,,,Reward
16,1680376255198,01/04/2023 19:10:55,1680361855198,-4,01/04/2023 11:10:55,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,2,Trial/Encounter,Reward,56azq1,4,timedOut,,6997,6996,6997,6997,6996,6997,1,0,6997,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Lauren,,,,,Reward
17,1680376258201,01/04/2023 19:10:58,1680361858201,-4,01/04/2023 11:10:58,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,2,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3004,3003,3004,3004,3003,3004,1,0,3004,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Lauren,,,,,Reward
18,1680376264198,01/04/2023 19:11:04,1680361864198,-4,01/04/2023 11:11:04,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5999,5998,5999,5999,5998,5999,1,0,5999,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Lauren,,,,,Reward
19,1680376268982,01/04/2023 19:11:08,1680361868982,-4,01/04/2023 11:11:08,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4784,4783,4784,4784,4783,4784,1,0,4784,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Lauren,,,,,Reward
20,1680376274426,01/04/2023 19:11:14,1680361874426,-4,01/04/2023 11:11:14,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,5444,5440,5444,5444,5440,5444,1,0,5444,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Lauren,,,,,Punish
21,1680376281418,01/04/2023 19:11:21,1680361881418,-4,01/04/2023 11:11:21,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,3,Trial/Encounter,Punish,bufrmy,4,timedOut,,6997,6996,6997,6997,6996,6997,1,0,6997,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Lauren,,,,,Punish
22,1680376284420,01/04/2023 19:11:24,1680361884420,-4,01/04/2023 11:11:24,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,3,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3003,3003,3003,3003,3003,3003,1,0,3003,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Lauren,,,,,Punish
23,1680376290418,01/04/2023 19:11:30,1680361890418,-4,01/04/2023 11:11:30,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5998,5998,5998,5998,5998,5998,1,0,5998,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Lauren,,,,,Punish
24,1680376293729,01/04/2023 19:11:33,1680361893729,-4,01/04/2023 11:11:33,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3311,3310,3311,3311,3310,3311,1,0,3311,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Lauren,,,,,Punish
25,1680376295955,01/04/2023 19:11:35,1680361895955,-4,01/04/2023 11:11:35,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,4,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,2227,2222,2227,2227,2222,2227,1,0,2227,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Lauren,,,,,Reward
26,1680376302945,01/04/2023 19:11:42,1680361902945,-4,01/04/2023 11:11:42,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,4,Trial/Encounter,Reward,56azq1,4,timedOut,,6996,6996,6996,6996,6996,6996,1,0,6996,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Lauren,,,,,Reward
27,1680376305947,01/04/2023 19:11:45,1680361905947,-4,01/04/2023 11:11:45,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,4,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3003,3002,3003,3003,3002,3003,1,0,3003,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Lauren,,,,,Reward
28,1680376311946,01/04/2023 19:11:51,1680361911946,-4,01/04/2023 11:11:51,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,5,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5999,5998,5999,5999,5998,5999,1,0,5999,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Lauren,,,,,Reward
29,1680376319191,01/04/2023 19:11:59,1680361919191,-4,01/04/2023 11:11:59,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,5,Trial/Encounter,Delay,4wo1q4,2,timedOut,,7247,7246,7247,7247,7246,7247,1,0,7247,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Lauren,,,,,Reward
30,1680376326397,01/04/2023 19:12:06,1680361926397,-4,01/04/2023 11:12:06,128675,2,task-unsm,,28597435,BLIND,8509940,,complete,gsjizr,a1a4de07-4cb6-4892-a42b-524b7e2adfcc,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x718,,ImplicitDecisionAdventureTask_2opts,3,WF_InGrp,5,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,7206,7204,7206,7206,7204,7206,1,0,7206,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Lauren,,,,,Reward
