Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome
11,1680473317491,02/04/2023 22:08:37,1680458917491,-4,02/04/2023 14:08:37,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,1,Trial/Encounter,Reward,56azq1,4,continue,,6690.496999999974,6673.829999999987,6690.496999999974,6690.496999999974,6673.829999999987,6690.496999999974,1,0,6690.496999999974,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Aisha</b> rubs their hand along the ground to check for traps.",<em><b>Aisha</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Aisha</b> finds no traps so she decides it is safe to continue forward.,<em><b>Aisha</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,Kayla,,,,,Reward
12,1680473320799,02/04/2023 22:08:40,1680458920799,-4,02/04/2023 14:08:40,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,1,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3006.437999997026,3004.1300000000047,3006.437999997026,3006.437999997026,3004.1300000000047,3006.437999997026,1,0,3006.437999997026,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Aisha</b> rubs their hand along the ground to check for traps.",<em><b>Aisha</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Aisha</b> finds no traps so she decides it is safe to continue forward.,<em><b>Aisha</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,Kayla,,,,,Reward
13,1680473321005,02/04/2023 22:08:41,1680458921005,-4,02/04/2023 14:08:41,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,208.50800000000163,202.74199999999837,208.50800000000163,208.50800000000163,202.74199999999837,208.50800000000163,1,0,208.50800000000163,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Kayla,,,,,Reward
14,1680473333739,02/04/2023 22:08:53,1680458933739,-4,02/04/2023 14:08:53,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6936.419999999998,6935.172999999995,6936.419999999998,6936.419999999998,6935.172999999995,6936.419999999998,1,0,6936.419999999998,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Kayla,,,,,Reward
15,1680473338007,02/04/2023 22:08:58,1680458938007,-4,02/04/2023 14:08:58,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,4267.645000000004,4250.974000000002,4267.645000000004,4267.645000000004,4250.974000000002,4267.645000000004,1,0,4267.645000000004,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Kayla,,,,,Reward
16,1680473345001,02/04/2023 22:09:05,1680458945001,-4,02/04/2023 14:09:05,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,2,Trial/Encounter,Reward,56azq1,4,timedOut,,7012.372999994041,7003.835999999996,7012.372999994041,7012.372999994041,7003.835999999996,7012.372999994041,1,0,7012.372999994041,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Kayla,,,,,Reward
17,1680473348002,02/04/2023 22:09:08,1680458948002,-4,02/04/2023 14:09:08,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,2,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3009.3369999910647,3000.793000000005,3009.3369999910647,3009.3369999910647,3000.793000000005,3009.3369999910647,1,0,3009.3369999910647,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Kayla,,,,,Reward
18,1680473354011,02/04/2023 22:09:14,1680458954011,-4,02/04/2023 14:09:14,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6017.24399999404,6008.263999999996,6017.24399999404,6017.24399999404,6008.263999999996,6017.24399999404,1,0,6017.24399999404,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Kayla,,,,,Reward
19,1680473358789,02/04/2023 22:09:18,1680458958789,-4,02/04/2023 14:09:18,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4787.880000000005,4778.8810000000085,4787.880000000005,4787.880000000005,4778.8810000000085,4787.880000000005,1,0,4787.880000000005,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Kayla,,,,,Reward
20,1680473364436,02/04/2023 22:09:24,1680458964436,-4,02/04/2023 14:09:24,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Neutral,5653.598999994036,5637.097999999998,5653.598999994036,5653.598999994036,5637.097999999998,5653.598999994036,1,0,5653.598999994036,0,0,decision,Click Response,NeutralButton,3,object-90,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Kayla,,,,,Neutral
21,1680473371425,02/04/2023 22:09:31,1680458971425,-4,02/04/2023 14:09:31,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,3,Trial/Encounter,Neutral,iu7fwd,4,timedOut,,7007.200999997018,6999.528000000006,7007.200999997018,7007.200999997018,6999.528000000006,7007.200999997018,1,0,7007.200999997018,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Kayla,,,,,Neutral
22,1680473374421,02/04/2023 22:09:34,1680458974421,-4,02/04/2023 14:09:34,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,3,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3003.472999994032,2995.1699999999837,3003.472999994032,3003.472999994032,2995.1699999999837,3003.472999994032,1,0,3003.472999994032,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Kayla,,,,,Neutral
23,1680473380412,02/04/2023 22:09:40,1680458980412,-4,02/04/2023 14:09:40,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,5999.502999997028,5996.447000000015,5999.502999997028,5999.502999997028,5996.447000000015,5999.502999997028,1,0,5999.502999997028,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Aisha</b> decides to jump over it.,<em><b>Aisha</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Aisha</b> makes it over and she continues on.,<em><b>Aisha</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Kayla,,,,,Neutral
24,1680473383731,02/04/2023 22:09:43,1680458983731,-4,02/04/2023 14:09:43,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3322.0559999970137,3314.7269999999844,3322.0559999970137,3322.0559999970137,3314.7269999999844,3322.0559999970137,1,0,3322.0559999970137,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Aisha</b> decides to jump over it.,<em><b>Aisha</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Aisha</b> makes it over and she continues on.,<em><b>Aisha</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Kayla,,,,,Neutral
25,1680473390197,02/04/2023 22:09:50,1680458990197,-4,02/04/2023 14:09:50,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,4,Trial/Encounter,PlayerAction,ga3y5r,3,response,Neutral,6469.685999999987,6453.010999999999,6469.685999999987,6469.685999999987,6453.010999999999,6469.685999999987,1,0,6469.685999999987,0,0,decision,Click Response,NeutralButton,3,object-90,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Aisha</b> decides to jump over it.,<em><b>Aisha</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Aisha</b> makes it over and she continues on.,<em><b>Aisha</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Kayla,,,,,Neutral
26,1680473397184,02/04/2023 22:09:57,1680458997184,-4,02/04/2023 14:09:57,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,4,Trial/Encounter,Neutral,iu7fwd,4,timedOut,,7008.018000000011,7002.893000000011,7008.018000000011,7008.018000000011,7002.893000000011,7008.018000000011,1,0,7008.018000000011,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Aisha</b> decides to jump over it.,<em><b>Aisha</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Aisha</b> makes it over and she continues on.,<em><b>Aisha</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Kayla,,,,,Neutral
27,1680473400189,02/04/2023 22:10:00,1680459000189,-4,02/04/2023 14:10:00,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,4,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3010.5249999910593,3004.5039999999863,3010.5249999910593,3010.5249999910593,3004.5039999999863,3010.5249999910593,1,0,3010.5249999910593,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Aisha</b> decides to jump over it.,<em><b>Aisha</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Aisha</b> makes it over and she continues on.,<em><b>Aisha</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Kayla,,,,,Neutral
28,1680473406184,02/04/2023 22:10:06,1680459006184,-4,02/04/2023 14:10:06,128680,3,task-ysnv,,28614382,BLIND,8515565,,complete,,c3d6d4e3-de55-4096-8757-84fecefb223a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,5,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6000.9209999970335,5992.399000000005,6000.9209999970335,6000.9209999970335,5992.399000000005,6000.9209999970335,1,0,6000.9209999970335,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Kayla,,,,,Neutral
