Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome
13,1680473258974,02/04/2023 22:07:38,1680458858974,-4,02/04/2023 14:07:38,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3073.930999999997,3066.4290000000037,3073.930999999997,3073.930999999997,3066.4290000000037,3073.930999999997,1,0,3073.930999999997,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Carl,,,,,Reward
14,1680473268833,02/04/2023 22:07:48,1680458868833,-4,02/04/2023 14:07:48,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6933.982000000004,6932.982000000004,6933.982000000004,6933.982000000004,6932.982000000004,6933.982000000004,1,0,6933.982000000004,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Carl,,,,,Reward
15,1680473272301,02/04/2023 22:07:52,1680458872301,-4,02/04/2023 14:07:52,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Neutral,3466.438999999984,3449.808999999994,3466.438999999984,3466.438999999984,3449.808999999994,3466.438999999984,1,0,3466.438999999984,0,0,decision,Click Response,NeutralButton,3,object-90,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Carl,,,,,Neutral
16,1680473274425,02/04/2023 22:07:54,1680458874425,-4,02/04/2023 14:07:54,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,2,Trial/Encounter,Neutral,iu7fwd,4,continue,,2143.0910000059666,2133.117000000013,2143.0910000059666,2143.0910000059666,2133.117000000013,2143.0910000059666,1,0,2143.0910000059666,0,0,,Click To Continue,Continue Button,2,object-83,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Carl,,,,,Neutral
17,1680473280550,02/04/2023 22:08:00,1680458880550,-4,02/04/2023 14:08:00,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,2,Trial/Encounter,trialEnd,olwm64,5,continue,,1268.3439999940456,1266.4230000000098,1268.3439999940456,1268.3439999940456,1266.4230000000098,1268.3439999940456,1,0,1268.3439999940456,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Carl,,,,,Neutral
18,1680473284003,02/04/2023 22:08:04,1680458884003,-4,02/04/2023 14:08:04,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3454.621000011917,3449.7889999999898,3454.621000011917,3454.621000011917,3449.7889999999898,3454.621000011917,1,0,3454.621000011917,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Carl,,,,,Neutral
19,1680473291332,02/04/2023 22:08:11,1680458891332,-4,02/04/2023 14:08:11,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4783.948000011922,4782.918999999994,4783.948000011922,4783.948000011922,4782.918999999994,4783.948000011922,1,0,4783.948000011922,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Carl,,,,,Neutral
20,1680473298925,02/04/2023 22:08:18,1680458898925,-4,02/04/2023 14:08:18,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,7592.629000005967,7582.967000000019,7592.629000005967,7592.629000005967,7582.967000000019,7592.629000005967,1,0,7592.629000005967,0,0,decision,Click Response,PunishButton,4,object-69,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Carl,,,,,Punish
21,1680473302724,02/04/2023 22:08:22,1680458902724,-4,02/04/2023 14:08:22,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,3,Trial/Encounter,Punish,bufrmy,4,continue,,3810.461999988067,3799.743999999977,3810.461999988067,3810.461999988067,3799.743999999977,3810.461999988067,1,0,3810.461999988067,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Carl,,,,,Punish
22,1680473308914,02/04/2023 22:08:28,1680458908914,-4,02/04/2023 14:08:28,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,3,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.5979999880656,2999.9219999999914,3000.5979999880656,3000.5979999880656,2999.9219999999914,3000.5979999880656,1,0,3000.5979999880656,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Carl,,,,,Punish
23,1680473310768,02/04/2023 22:08:30,1680458910768,-4,02/04/2023 14:08:30,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,1854.5759999940346,1849.7220000000088,1854.5759999940346,1854.5759999940346,1849.7220000000088,1854.5759999940346,1,0,1854.5759999940346,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Jamal</b> decides to jump over it.,<em><b>Jamal</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Jamal</b> makes it over and he continues on.,<em><b>Jamal</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Carl,,,,,Punish
24,1680473318230,02/04/2023 22:08:38,1680458918230,-4,02/04/2023 14:08:38,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3317.2010000119335,3316.287000000011,3317.2010000119335,3317.2010000119335,3316.287000000011,3317.2010000119335,1,0,3317.2010000119335,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Jamal</b> decides to jump over it.,<em><b>Jamal</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Jamal</b> makes it over and he continues on.,<em><b>Jamal</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Carl,,,,,Punish
25,1680473324263,02/04/2023 22:08:44,1680458924263,-4,02/04/2023 14:08:44,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,4,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,6034.014000005962,6032.747999999992,6034.014000005962,6034.014000005962,6032.747999999992,6034.014000005962,1,0,6034.014000005962,0,0,decision,Click Response,PunishButton,4,object-69,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Jamal</b> decides to jump over it.,<em><b>Jamal</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Jamal</b> makes it over and he continues on.,<em><b>Jamal</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Carl,,,,,Punish
26,1680473328952,02/04/2023 22:08:48,1680458928952,-4,02/04/2023 14:08:48,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,4,Trial/Encounter,Punish,bufrmy,4,continue,,4690.16600001193,4683.138000000006,4690.16600001193,4690.16600001193,4683.138000000006,4690.16600001193,1,0,4690.16600001193,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Jamal</b> decides to jump over it.,<em><b>Jamal</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Jamal</b> makes it over and he continues on.,<em><b>Jamal</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Carl,,,,,Punish
27,1680473334262,02/04/2023 22:08:54,1680458934262,-4,02/04/2023 14:08:54,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,4,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.6080000059737,2999.7610000000277,3000.6080000059737,3000.6080000059737,2999.7610000000277,3000.6080000059737,1,0,3000.6080000059737,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Jamal</b> decides to jump over it.,<em><b>Jamal</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Jamal</b> makes it over and he continues on.,<em><b>Jamal</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Carl,,,,,Punish
28,1680473336318,02/04/2023 22:08:56,1680458936318,-4,02/04/2023 14:08:56,128682,3,task-ysnv,,28614337,BLIND,8515548,,complete,,1da2c5ae-7ea6-40af-ae36-c5a96334f0b1,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,ImplicitDecisionAdventureTask_3opts,12,WM_AxGrp,5,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2057.347000005946,2049.7939999999944,2057.347000005946,2057.347000005946,2049.7939999999944,2057.347000005946,1,0,2057.347000005946,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Jack</b> steps on the false floor revealing its secrets.,<em><b>Jack</b> steps onto a hidden cache of gold coins. He adds them to their pack.,<em><b>Jack</b> reveals a deep crater in the floor. He covers the hole with the carpet again. ,<em><b>Jack</b> steps into a hidden tar trap. He feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Carl,,,,,Punish
