Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
2,1680362118527,01/04/2023 15:15:18,1680362117518,-4,01/04/2023 11:15:17,128675,2,questionnaire-e4hl,,28597562,BLIND,8509988,,complete,gvgmrq,c9485916-489e-4ddc-82e0-97ae10174b5e,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x697,,Demographic_Intake,4,No,age,59
3,1680362118666,01/04/2023 15:15:18,1680362117519,-4,01/04/2023 11:15:17,128675,2,questionnaire-e4hl,,28597562,BLIND,8509988,,complete,gvgmrq,c9485916-489e-4ddc-82e0-97ae10174b5e,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x697,,Demographic_Intake,4,No,gender,Female
4,1680362118666,01/04/2023 15:15:18,1680362117521,-4,01/04/2023 11:15:17,128675,2,questionnaire-e4hl,,28597562,BLIND,8509988,,complete,gvgmrq,c9485916-489e-4ddc-82e0-97ae10174b5e,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x697,,Demographic_Intake,4,No,gender-quantised,2
5,1680362118666,01/04/2023 15:15:18,1680362117521,-4,01/04/2023 11:15:17,128675,2,questionnaire-e4hl,,28597562,BLIND,8509988,,complete,gvgmrq,c9485916-489e-4ddc-82e0-97ae10174b5e,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x697,,Demographic_Intake,4,No,EngFluent,Yes
6,1680362118666,01/04/2023 15:15:18,1680362117521,-4,01/04/2023 11:15:17,128675,2,questionnaire-e4hl,,28597562,BLIND,8509988,,complete,gvgmrq,c9485916-489e-4ddc-82e0-97ae10174b5e,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x697,,Demographic_Intake,4,No,EngFluent-quantised,1
7,1680362118666,01/04/2023 15:15:18,1680362117521,-4,01/04/2023 11:15:17,128675,2,questionnaire-e4hl,,28597562,BLIND,8509988,,complete,gvgmrq,c9485916-489e-4ddc-82e0-97ae10174b5e,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1366x768,1366x697,,Demographic_Intake,4,No,END QUESTIONNAIRE,22821
1,1680362071773,01/04/2023 15:14:31,1680362072236,-7,01/04/2023 08:14:32,128675,2,questionnaire-e4hl,,28597558,BLIND,8509991,,complete,eahtuc,c3eaac36-5413-4fd5-9251-767657b7e571,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x975,,Demographic_Intake,4,No,BEGIN QUESTIONNAIRE,
2,1680362090190,01/04/2023 15:14:50,1680362090682,-7,01/04/2023 08:14:50,128675,2,questionnaire-e4hl,,28597558,BLIND,8509991,,complete,eahtuc,c3eaac36-5413-4fd5-9251-767657b7e571,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x975,,Demographic_Intake,4,No,age,41
3,1680362090407,01/04/2023 15:14:50,1680362090683,-7,01/04/2023 08:14:50,128675,2,questionnaire-e4hl,,28597558,BLIND,8509991,,complete,eahtuc,c3eaac36-5413-4fd5-9251-767657b7e571,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x975,,Demographic_Intake,4,No,gender,Female
4,1680362090407,01/04/2023 15:14:50,1680362090683,-7,01/04/2023 08:14:50,128675,2,questionnaire-e4hl,,28597558,BLIND,8509991,,complete,eahtuc,c3eaac36-5413-4fd5-9251-767657b7e571,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x975,,Demographic_Intake,4,No,gender-quantised,2
5,1680362090407,01/04/2023 15:14:50,1680362090683,-7,01/04/2023 08:14:50,128675,2,questionnaire-e4hl,,28597558,BLIND,8509991,,complete,eahtuc,c3eaac36-5413-4fd5-9251-767657b7e571,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x975,,Demographic_Intake,4,No,EngFluent,Yes
6,1680362090407,01/04/2023 15:14:50,1680362090683,-7,01/04/2023 08:14:50,128675,2,questionnaire-e4hl,,28597558,BLIND,8509991,,complete,eahtuc,c3eaac36-5413-4fd5-9251-767657b7e571,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x975,,Demographic_Intake,4,No,EngFluent-quantised,1
7,1680362090407,01/04/2023 15:14:50,1680362090683,-7,01/04/2023 08:14:50,128675,2,questionnaire-e4hl,,28597558,BLIND,8509991,,complete,eahtuc,c3eaac36-5413-4fd5-9251-767657b7e571,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x975,,Demographic_Intake,4,No,END QUESTIONNAIRE,18447
1,1680362002375,01/04/2023 15:13:22,1680362001184,-7,01/04/2023 08:13:21,128675,2,questionnaire-e4hl,,28597531,BLIND,8509953,,complete,uattjj,fe914651-d560-47dd-b44e-d658a715f409,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x937,,Demographic_Intake,4,No,BEGIN QUESTIONNAIRE,
2,1680362008667,01/04/2023 15:13:28,1680362007501,-7,01/04/2023 08:13:27,128675,2,questionnaire-e4hl,,28597531,BLIND,8509953,,complete,uattjj,fe914651-d560-47dd-b44e-d658a715f409,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x937,,Demographic_Intake,4,No,age,31
3,1680362008830,01/04/2023 15:13:28,1680362007502,-7,01/04/2023 08:13:27,128675,2,questionnaire-e4hl,,28597531,BLIND,8509953,,complete,uattjj,fe914651-d560-47dd-b44e-d658a715f409,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x937,,Demographic_Intake,4,No,gender,Female
4,1680362008830,01/04/2023 15:13:28,1680362007502,-7,01/04/2023 08:13:27,128675,2,questionnaire-e4hl,,28597531,BLIND,8509953,,complete,uattjj,fe914651-d560-47dd-b44e-d658a715f409,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x937,,Demographic_Intake,4,No,gender-quantised,2
5,1680362008830,01/04/2023 15:13:28,1680362007502,-7,01/04/2023 08:13:27,128675,2,questionnaire-e4hl,,28597531,BLIND,8509953,,complete,uattjj,fe914651-d560-47dd-b44e-d658a715f409,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x937,,Demographic_Intake,4,No,EngFluent,Yes
6,1680362008830,01/04/2023 15:13:28,1680362007502,-7,01/04/2023 08:13:27,128675,2,questionnaire-e4hl,,28597531,BLIND,8509953,,complete,uattjj,fe914651-d560-47dd-b44e-d658a715f409,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x937,,Demographic_Intake,4,No,EngFluent-quantised,1
7,1680362008830,01/04/2023 15:13:28,1680362007502,-7,01/04/2023 08:13:27,128675,2,questionnaire-e4hl,,28597531,BLIND,8509953,,complete,uattjj,fe914651-d560-47dd-b44e-d658a715f409,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x937,,Demographic_Intake,4,No,END QUESTIONNAIRE,6318
1,1680361979741,01/04/2023 15:12:59,1680361978754,-7,01/04/2023 08:12:58,128675,2,questionnaire-e4hl,,28597524,BLIND,8509981,,complete,scxeti,e03e971a-0506-477d-a2e9-8fb521c0d530,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1600x900,1598x783,,Demographic_Intake,4,No,BEGIN QUESTIONNAIRE,
2,1680361990866,01/04/2023 15:13:10,1680361989928,-7,01/04/2023 08:13:09,128675,2,questionnaire-e4hl,,28597524,BLIND,8509981,,complete,scxeti,e03e971a-0506-477d-a2e9-8fb521c0d530,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1600x900,1598x783,,Demographic_Intake,4,No,age,59
3,1680361991116,01/04/2023 15:13:11,1680361989929,-7,01/04/2023 08:13:09,128675,2,questionnaire-e4hl,,28597524,BLIND,8509981,,complete,scxeti,e03e971a-0506-477d-a2e9-8fb521c0d530,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1600x900,1598x783,,Demographic_Intake,4,No,gender,Female
4,1680361991116,01/04/2023 15:13:11,1680361989929,-7,01/04/2023 08:13:09,128675,2,questionnaire-e4hl,,28597524,BLIND,8509981,,complete,scxeti,e03e971a-0506-477d-a2e9-8fb521c0d530,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1600x900,1598x783,,Demographic_Intake,4,No,gender-quantised,2
5,1680361991116,01/04/2023 15:13:11,1680361989929,-7,01/04/2023 08:13:09,128675,2,questionnaire-e4hl,,28597524,BLIND,8509981,,complete,scxeti,e03e971a-0506-477d-a2e9-8fb521c0d530,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1600x900,1598x783,,Demographic_Intake,4,No,EngFluent,Yes
6,1680361991116,01/04/2023 15:13:11,1680361989929,-7,01/04/2023 08:13:09,128675,2,questionnaire-e4hl,,28597524,BLIND,8509981,,complete,scxeti,e03e971a-0506-477d-a2e9-8fb521c0d530,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1600x900,1598x783,,Demographic_Intake,4,No,EngFluent-quantised,1
7,1680361991116,01/04/2023 15:13:11,1680361989930,-7,01/04/2023 08:13:09,128675,2,questionnaire-e4hl,,28597524,BLIND,8509981,,complete,scxeti,e03e971a-0506-477d-a2e9-8fb521c0d530,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1600x900,1598x783,,Demographic_Intake,4,No,END QUESTIONNAIRE,11176
1,1680361967650,01/04/2023 15:12:47,1680361968329,-4,01/04/2023 11:12:48,128675,2,questionnaire-e4hl,,28597522,BLIND,8509978,,complete,qsvphr,e0bd0ed8-2d0c-48f5-b2ff-e102e3293c33,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1600x900,1370x633,,Demographic_Intake,4,No,BEGIN QUESTIONNAIRE,
2,1680361986261,01/04/2023 15:13:06,1680361987013,-4,01/04/2023 11:13:07,128675,2,questionnaire-e4hl,,28597522,BLIND,8509978,,complete,qsvphr,e0bd0ed8-2d0c-48f5-b2ff-e102e3293c33,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1600x900,1370x633,,Demographic_Intake,4,No,age,64
3,1680361986360,01/04/2023 15:13:06,1680361987015,-4,01/04/2023 11:13:07,128675,2,questionnaire-e4hl,,28597522,BLIND,8509978,,complete,qsvphr,e0bd0ed8-2d0c-48f5-b2ff-e102e3293c33,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1600x900,1370x633,,Demographic_Intake,4,No,gender,Female
4,1680361986360,01/04/2023 15:13:06,1680361987016,-4,01/04/2023 11:13:07,128675,2,questionnaire-e4hl,,28597522,BLIND,8509978,,complete,qsvphr,e0bd0ed8-2d0c-48f5-b2ff-e102e3293c33,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1600x900,1370x633,,Demographic_Intake,4,No,gender-quantised,2
5,1680361986360,01/04/2023 15:13:06,1680361987016,-4,01/04/2023 11:13:07,128675,2,questionnaire-e4hl,,28597522,BLIND,8509978,,complete,qsvphr,e0bd0ed8-2d0c-48f5-b2ff-e102e3293c33,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1600x900,1370x633,,Demographic_Intake,4,No,EngFluent,Yes
6,1680361986360,01/04/2023 15:13:06,1680361987016,-4,01/04/2023 11:13:07,128675,2,questionnaire-e4hl,,28597522,BLIND,8509978,,complete,qsvphr,e0bd0ed8-2d0c-48f5-b2ff-e102e3293c33,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1600x900,1370x633,,Demographic_Intake,4,No,EngFluent-quantised,1
7,1680361986360,01/04/2023 15:13:06,1680361987016,-4,01/04/2023 11:13:07,128675,2,questionnaire-e4hl,,28597522,BLIND,8509978,,complete,qsvphr,e0bd0ed8-2d0c-48f5-b2ff-e102e3293c33,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1600x900,1370x633,,Demographic_Intake,4,No,END QUESTIONNAIRE,18687
1,1680361961158,01/04/2023 15:12:41,1680361959930,-4,01/04/2023 11:12:39,128675,2,questionnaire-e4hl,,28597519,BLIND,8509976,,complete,izlmwb,3cc1c769-ca66-40b3-8e9d-c015ad26c68f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1241x698,1242x579,,Demographic_Intake,4,No,BEGIN QUESTIONNAIRE,
2,1680362266942,01/04/2023 15:17:46,1680362265475,-4,01/04/2023 11:17:45,128675,2,questionnaire-e4hl,,28597519,BLIND,8509976,,complete,izlmwb,3cc1c769-ca66-40b3-8e9d-c015ad26c68f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1241x698,1242x579,,Demographic_Intake,4,No,age,44
3,1680362267065,01/04/2023 15:17:47,1680362265477,-4,01/04/2023 11:17:45,128675,2,questionnaire-e4hl,,28597519,BLIND,8509976,,complete,izlmwb,3cc1c769-ca66-40b3-8e9d-c015ad26c68f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1241x698,1242x579,,Demographic_Intake,4,No,gender,Female
4,1680362267065,01/04/2023 15:17:47,1680362265477,-4,01/04/2023 11:17:45,128675,2,questionnaire-e4hl,,28597519,BLIND,8509976,,complete,izlmwb,3cc1c769-ca66-40b3-8e9d-c015ad26c68f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1241x698,1242x579,,Demographic_Intake,4,No,gender-quantised,2
5,1680362267065,01/04/2023 15:17:47,1680362265478,-4,01/04/2023 11:17:45,128675,2,questionnaire-e4hl,,28597519,BLIND,8509976,,complete,izlmwb,3cc1c769-ca66-40b3-8e9d-c015ad26c68f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1241x698,1242x579,,Demographic_Intake,4,No,EngFluent,Yes
6,1680362267065,01/04/2023 15:17:47,1680362265478,-4,01/04/2023 11:17:45,128675,2,questionnaire-e4hl,,28597519,BLIND,8509976,,complete,izlmwb,3cc1c769-ca66-40b3-8e9d-c015ad26c68f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1241x698,1242x579,,Demographic_Intake,4,No,EngFluent-quantised,1
7,1680362267065,01/04/2023 15:17:47,1680362265478,-4,01/04/2023 11:17:45,128675,2,questionnaire-e4hl,,28597519,BLIND,8509976,,complete,izlmwb,3cc1c769-ca66-40b3-8e9d-c015ad26c68f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1241x698,1242x579,,Demographic_Intake,4,No,END QUESTIONNAIRE,305548
1,1680361944199,01/04/2023 15:12:24,1680361944451,-4,01/04/2023 11:12:24,128675,2,questionnaire-e4hl,,28597512,BLIND,8509973,,complete,jvafpb,982202d2-a65b-4d87-9382-bef500be113a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x969,,Demographic_Intake,4,No,BEGIN QUESTIONNAIRE,
2,1680361985187,01/04/2023 15:13:05,1680361985489,-4,01/04/2023 11:13:05,128675,2,questionnaire-e4hl,,28597512,BLIND,8509973,,complete,jvafpb,982202d2-a65b-4d87-9382-bef500be113a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x969,,Demographic_Intake,4,No,age,61
3,1680361985341,01/04/2023 15:13:05,1680361985490,-4,01/04/2023 11:13:05,128675,2,questionnaire-e4hl,,28597512,BLIND,8509973,,complete,jvafpb,982202d2-a65b-4d87-9382-bef500be113a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x969,,Demographic_Intake,4,No,gender,Female
4,1680361985341,01/04/2023 15:13:05,1680361985490,-4,01/04/2023 11:13:05,128675,2,questionnaire-e4hl,,28597512,BLIND,8509973,,complete,jvafpb,982202d2-a65b-4d87-9382-bef500be113a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x969,,Demographic_Intake,4,No,gender-quantised,2
5,1680361985341,01/04/2023 15:13:05,1680361985490,-4,01/04/2023 11:13:05,128675,2,questionnaire-e4hl,,28597512,BLIND,8509973,,complete,jvafpb,982202d2-a65b-4d87-9382-bef500be113a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x969,,Demographic_Intake,4,No,EngFluent,Yes
6,1680361985341,01/04/2023 15:13:05,1680361985490,-4,01/04/2023 11:13:05,128675,2,questionnaire-e4hl,,28597512,BLIND,8509973,,complete,jvafpb,982202d2-a65b-4d87-9382-bef500be113a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x969,,Demographic_Intake,4,No,EngFluent-quantised,1
7,1680361985341,01/04/2023 15:13:05,1680361985490,-4,01/04/2023 11:13:05,128675,2,questionnaire-e4hl,,28597512,BLIND,8509973,,complete,jvafpb,982202d2-a65b-4d87-9382-bef500be113a,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x969,,Demographic_Intake,4,No,END QUESTIONNAIRE,41039
1,1680361940117,01/04/2023 15:12:20,1680361940084,-4,01/04/2023 11:12:20,128675,2,questionnaire-e4hl,,28597506,BLIND,8509964,,complete,jjanty,b5c3ac56-c271-4792-bcb0-b3cc10439a38,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1229x691,1229x570,,Demographic_Intake,4,No,BEGIN QUESTIONNAIRE,
2,1680361953705,01/04/2023 15:12:33,1680361953668,-4,01/04/2023 11:12:33,128675,2,questionnaire-e4hl,,28597506,BLIND,8509964,,complete,jjanty,b5c3ac56-c271-4792-bcb0-b3cc10439a38,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1229x691,1229x570,,Demographic_Intake,4,No,age,35
3,1680361953900,01/04/2023 15:12:33,1680361953671,-4,01/04/2023 11:12:33,128675,2,questionnaire-e4hl,,28597506,BLIND,8509964,,complete,jjanty,b5c3ac56-c271-4792-bcb0-b3cc10439a38,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1229x691,1229x570,,Demographic_Intake,4,No,gender,Female
4,1680361953900,01/04/2023 15:12:33,1680361953671,-4,01/04/2023 11:12:33,128675,2,questionnaire-e4hl,,28597506,BLIND,8509964,,complete,jjanty,b5c3ac56-c271-4792-bcb0-b3cc10439a38,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1229x691,1229x570,,Demographic_Intake,4,No,gender-quantised,2
5,1680361953900,01/04/2023 15:12:33,1680361953671,-4,01/04/2023 11:12:33,128675,2,questionnaire-e4hl,,28597506,BLIND,8509964,,complete,jjanty,b5c3ac56-c271-4792-bcb0-b3cc10439a38,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1229x691,1229x570,,Demographic_Intake,4,No,EngFluent,Yes
6,1680361953900,01/04/2023 15:12:33,1680361953672,-4,01/04/2023 11:12:33,128675,2,questionnaire-e4hl,,28597506,BLIND,8509964,,complete,jjanty,b5c3ac56-c271-4792-bcb0-b3cc10439a38,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1229x691,1229x570,,Demographic_Intake,4,No,EngFluent-quantised,1
7,1680361953900,01/04/2023 15:12:33,1680361953672,-4,01/04/2023 11:12:33,128675,2,questionnaire-e4hl,,28597506,BLIND,8509964,,complete,jjanty,b5c3ac56-c271-4792-bcb0-b3cc10439a38,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1229x691,1229x570,,Demographic_Intake,4,No,END QUESTIONNAIRE,13588
1,1680361932474,01/04/2023 15:12:12,1680361931681,-5,01/04/2023 10:12:11,128675,2,questionnaire-e4hl,,28597502,BLIND,8509971,,complete,yitsxq,0a4a57cf-999a-4de7-8800-ed08c791b4d7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,4,No,BEGIN QUESTIONNAIRE,
2,1680361940347,01/04/2023 15:12:20,1680361939591,-5,01/04/2023 10:12:19,128675,2,questionnaire-e4hl,,28597502,BLIND,8509971,,complete,yitsxq,0a4a57cf-999a-4de7-8800-ed08c791b4d7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,4,No,age,25
3,1680361940577,01/04/2023 15:12:20,1680361939592,-5,01/04/2023 10:12:19,128675,2,questionnaire-e4hl,,28597502,BLIND,8509971,,complete,yitsxq,0a4a57cf-999a-4de7-8800-ed08c791b4d7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,4,No,gender,Female
4,1680361940577,01/04/2023 15:12:20,1680361939592,-5,01/04/2023 10:12:19,128675,2,questionnaire-e4hl,,28597502,BLIND,8509971,,complete,yitsxq,0a4a57cf-999a-4de7-8800-ed08c791b4d7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,4,No,gender-quantised,2
5,1680361940577,01/04/2023 15:12:20,1680361939592,-5,01/04/2023 10:12:19,128675,2,questionnaire-e4hl,,28597502,BLIND,8509971,,complete,yitsxq,0a4a57cf-999a-4de7-8800-ed08c791b4d7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,4,No,EngFluent,Yes
6,1680361940577,01/04/2023 15:12:20,1680361939592,-5,01/04/2023 10:12:19,128675,2,questionnaire-e4hl,,28597502,BLIND,8509971,,complete,yitsxq,0a4a57cf-999a-4de7-8800-ed08c791b4d7,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Demographic_Intake,4,No,EngFluent-quantised,1
