Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome
11,1680395982057,02/04/2023 00:39:42,1680381582057,-4,01/04/2023 16:39:42,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,1,Trial/Encounter,Reward,56azq1,4,continue,,2959.314000047685,2946.3770000000077,2959.314000047685,2959.314000047685,2946.3770000000077,2959.314000047685,1,0,2959.314000047685,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Sam</b> rubs their hand along the ground to check for traps.",<em><b>Sam</b> triggers a pressure plate. A hidden passage leading forward opens up in front of him.,<em><b>Sam</b> finds no traps so he decides it is safe to continue forward.,<em><b>Sam</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing his shoulder dealing damage.,6687,,,Jay,,,,,Reward
12,1680395988282,02/04/2023 00:39:48,1680381588282,-4,01/04/2023 16:39:48,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,1,Trial/Encounter,trialEnd,olwm64,5,continue,,2190.5389999761537,2178.031999999992,2190.5389999761537,2190.5389999761537,2178.031999999992,2190.5389999761537,1,0,2190.5389999761537,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Sam</b> rubs their hand along the ground to check for traps.",<em><b>Sam</b> triggers a pressure plate. A hidden passage leading forward opens up in front of him.,<em><b>Sam</b> finds no traps so he decides it is safe to continue forward.,<em><b>Sam</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing his shoulder dealing damage.,6687,,,Jay,,,,,Reward
13,1680395989936,02/04/2023 00:39:49,1680381589936,-4,01/04/2023 16:39:49,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,1664.9940000000206,1648.3550000000105,1664.9940000000206,1664.9940000000206,1648.3550000000105,1664.9940000000206,1,0,1664.9940000000206,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Jay,,,,,Reward
14,1680396001200,02/04/2023 00:40:01,1680381601200,-4,01/04/2023 16:40:01,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6935.233999999997,6934.042999999991,6935.233999999997,6935.233999999997,6934.042999999991,6935.233999999997,1,0,6935.233999999997,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Jay,,,,,Reward
15,1680396006267,02/04/2023 00:40:06,1680381606267,-4,01/04/2023 16:40:06,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,5066.291000023848,5058.600000000006,5066.291000023848,5066.291000023848,5058.600000000006,5066.291000023848,1,0,5066.291000023848,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Jay,,,,,Reward
16,1680396012364,02/04/2023 00:40:12,1680381612364,-4,01/04/2023 16:40:12,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,2,Trial/Encounter,Reward,56azq1,4,continue,,6106.9909999761585,6095.751999999993,6106.9909999761585,6106.9909999761585,6095.751999999993,6106.9909999761585,1,0,6106.9909999761585,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Jay,,,,,Reward
17,1680396015270,02/04/2023 00:40:15,1680381615270,-4,01/04/2023 16:40:15,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,2,Trial/Encounter,trialEnd,olwm64,5,continue,,2012.7099999761558,1998.9959999999992,2012.7099999761558,2012.7099999761558,1998.9959999999992,2012.7099999761558,1,0,2012.7099999761558,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Jay,,,,,Reward
18,1680396019111,02/04/2023 00:40:19,1680381619111,-4,01/04/2023 16:40:19,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3854.1139999523148,3848.8600000000006,3854.1139999523148,3854.1139999523148,3848.8600000000006,3854.1139999523148,1,0,3854.1139999523148,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Jay,,,,,Reward
19,1680396026039,02/04/2023 00:40:26,1680381626039,-4,01/04/2023 16:40:26,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4776.9729999523115,4776.221999999994,4776.9729999523115,4776.9729999523115,4776.221999999994,4776.9729999523115,1,0,4776.9729999523115,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Jay,,,,,Reward
20,1680396030663,02/04/2023 00:40:30,1680381630663,-4,01/04/2023 16:40:30,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,4622.651000047685,4609.421999999991,4622.651000047685,4622.651000047685,4609.421999999991,4622.651000047685,1,0,4622.651000047685,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Jay,,,,,Punish
21,1680396037023,02/04/2023 00:40:37,1680381637023,-4,01/04/2023 16:40:37,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,3,Trial/Encounter,Punish,bufrmy,4,continue,,6375.328999952326,6362.686000000016,6375.328999952326,6375.328999952326,6362.686000000016,6375.328999952326,1,0,6375.328999952326,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Jay,,,,,Punish
22,1680396039527,02/04/2023 00:40:39,1680381639527,-4,01/04/2023 16:40:39,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,3,Trial/Encounter,trialEnd,olwm64,5,continue,,1879.5920000000042,1865.271000000008,1879.5920000000042,1879.5920000000042,1865.271000000008,1879.5920000000042,1,0,1879.5920000000042,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Jay,,,,,Punish
23,1680396042087,02/04/2023 00:40:42,1680381642087,-4,01/04/2023 16:40:42,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2573.921000023838,2567.328999999998,2573.921000023838,2573.921000023838,2567.328999999998,2573.921000023838,1,0,2573.921000023838,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Jay,,,,,Punish
24,1680396048827,02/04/2023 00:40:48,1680381648827,-4,01/04/2023 16:40:48,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3313.186000047688,3311.670000000013,3313.186000047688,3313.186000047688,3311.670000000013,3313.186000047688,1,0,3313.186000047688,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Jay,,,,,Punish
25,1680396053837,02/04/2023 00:40:53,1680381653837,-4,01/04/2023 16:40:53,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,4,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,5008.7029999999795,4992.063999999984,5008.7029999999795,5008.7029999999795,4992.063999999984,5008.7029999999795,1,0,5008.7029999999795,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Jay,,,,,Reward
26,1680396057950,02/04/2023 00:40:57,1680381657950,-4,01/04/2023 16:40:57,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,4,Trial/Encounter,Reward,56azq1,4,continue,,4132.3520000238495,4115.722000000009,4132.3520000238495,4132.3520000238495,4115.722000000009,4132.3520000238495,1,0,4132.3520000238495,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Jay,,,,,Reward
27,1680396061815,02/04/2023 00:41:01,1680381661815,-4,01/04/2023 16:41:01,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,4,Trial/Encounter,trialEnd,olwm64,5,continue,,1001.9739999523154,989.1710000000021,1001.9739999523154,1001.9739999523154,989.1710000000021,1001.9739999523154,1,0,1001.9739999523154,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Jay,,,,,Reward
28,1680396063423,02/04/2023 00:41:03,1680381663423,-4,01/04/2023 16:41:03,116573,6,task-unsm,,28602446,BLIND,8511681,,complete,,4aab7c44-ce3d-41cd-a7ec-9dfae5be9c7d,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,ImplicitDecisionAdventureTask_2opts,3,WM_InGrp,5,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,1621.7030000476807,1616.5799999999872,1621.7030000476807,1621.7030000476807,1616.5799999999872,1621.7030000476807,1,0,1621.7030000476807,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Jack</b> steps on the false floor revealing its secrets.,<em><b>Jack</b> steps onto a hidden cache of gold coins. He adds them to their pack.,<em><b>Jack</b> reveals a deep crater in the floor. He covers the hole with the carpet again. ,<em><b>Jack</b> steps into a hidden tar trap. He feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Jay,,,,,Reward
