Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
1,1682375542897,24/04/2023 22:32:22,1682375542430,-5,24/04/2023 17:32:22,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682375564896,24/04/2023 22:32:44,1682375564479,-5,24/04/2023 17:32:44,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO1,6
3,1682375565039,24/04/2023 22:32:45,1682375564480,-5,24/04/2023 17:32:44,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO2,6
4,1682375565039,24/04/2023 22:32:45,1682375564481,-5,24/04/2023 17:32:44,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO3,6
5,1682375565039,24/04/2023 22:32:45,1682375564481,-5,24/04/2023 17:32:44,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO4,7
6,1682375565039,24/04/2023 22:32:45,1682375564481,-5,24/04/2023 17:32:44,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO5,3
7,1682375565039,24/04/2023 22:32:45,1682375564481,-5,24/04/2023 17:32:44,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO6,4
8,1682375565039,24/04/2023 22:32:45,1682375564481,-5,24/04/2023 17:32:44,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO7,6
9,1682375565039,24/04/2023 22:32:45,1682375564481,-5,24/04/2023 17:32:44,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO8,6
10,1682375565039,24/04/2023 22:32:45,1682375564481,-5,24/04/2023 17:32:44,131169,4,questionnaire-rzlz,,29071209,BLIND,8657253,,complete,,a6f239d1-29e9-4cd2-bb82-c68545161277,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x961,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,END QUESTIONNAIRE,22051
1,1682375550889,24/04/2023 22:32:30,1682375551010,-5,24/04/2023 17:32:31,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,BEGIN QUESTIONNAIRE,
2,1682375583270,24/04/2023 22:33:03,1682375583403,-5,24/04/2023 17:33:03,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO1,1
3,1682375583505,24/04/2023 22:33:03,1682375583405,-5,24/04/2023 17:33:03,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO2,1
4,1682375583505,24/04/2023 22:33:03,1682375583405,-5,24/04/2023 17:33:03,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO3,7
5,1682375583505,24/04/2023 22:33:03,1682375583405,-5,24/04/2023 17:33:03,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO4,7
6,1682375583505,24/04/2023 22:33:03,1682375583407,-5,24/04/2023 17:33:03,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO5,1
7,1682375583505,24/04/2023 22:33:03,1682375583407,-5,24/04/2023 17:33:03,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO6,1
8,1682375583505,24/04/2023 22:33:03,1682375583407,-5,24/04/2023 17:33:03,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO7,7
9,1682375583505,24/04/2023 22:33:03,1682375583408,-5,24/04/2023 17:33:03,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO8,7
10,1682375583505,24/04/2023 22:33:03,1682375583408,-5,24/04/2023 17:33:03,131169,4,questionnaire-rzlz,,29071218,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,END QUESTIONNAIRE,32398
1,1682375686223,24/04/2023 22:34:46,1682375686109,-4,24/04/2023 18:34:46,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,BEGIN QUESTIONNAIRE,
2,1682375743048,24/04/2023 22:35:43,1682375743018,-4,24/04/2023 18:35:43,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO1,5
3,1682375743210,24/04/2023 22:35:43,1682375743019,-4,24/04/2023 18:35:43,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO2,4
4,1682375743210,24/04/2023 22:35:43,1682375743019,-4,24/04/2023 18:35:43,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO3,3
5,1682375743210,24/04/2023 22:35:43,1682375743019,-4,24/04/2023 18:35:43,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO4,3
6,1682375743210,24/04/2023 22:35:43,1682375743019,-4,24/04/2023 18:35:43,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO5,5
7,1682375743210,24/04/2023 22:35:43,1682375743019,-4,24/04/2023 18:35:43,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO6,5
8,1682375743210,24/04/2023 22:35:43,1682375743019,-4,24/04/2023 18:35:43,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO7,3
9,1682375743210,24/04/2023 22:35:43,1682375743019,-4,24/04/2023 18:35:43,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO8,5
10,1682375743210,24/04/2023 22:35:43,1682375743019,-4,24/04/2023 18:35:43,131169,4,questionnaire-rzlz,,29071375,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1329,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,END QUESTIONNAIRE,56910
1,1682375702016,24/04/2023 22:35:02,1682375695529,-4,24/04/2023 18:34:55,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1536x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682375724950,24/04/2023 22:35:24,1682375718537,-4,24/04/2023 18:35:18,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1519x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO1,3
3,1682375725099,24/04/2023 22:35:25,1682375718538,-4,24/04/2023 18:35:18,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1519x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO2,2
4,1682375725099,24/04/2023 22:35:25,1682375718538,-4,24/04/2023 18:35:18,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1519x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO3,6
5,1682375725099,24/04/2023 22:35:25,1682375718538,-4,24/04/2023 18:35:18,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1519x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO4,3
6,1682375725099,24/04/2023 22:35:25,1682375718538,-4,24/04/2023 18:35:18,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1519x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO5,2
7,1682375725099,24/04/2023 22:35:25,1682375718538,-4,24/04/2023 18:35:18,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1519x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO6,2
8,1682375725099,24/04/2023 22:35:25,1682375718538,-4,24/04/2023 18:35:18,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1519x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO7,6
9,1682375725099,24/04/2023 22:35:25,1682375718538,-4,24/04/2023 18:35:18,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1519x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO8,6
10,1682375725099,24/04/2023 22:35:25,1682375718538,-4,24/04/2023 18:35:18,131169,4,questionnaire-rzlz,,29071389,BLIND,8657254,,complete,,000a83f0-558a-4469-902b-c6c2417fb76d,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1519x746,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,END QUESTIONNAIRE,23009
1,1682375779635,24/04/2023 22:36:19,1682375780205,-4,24/04/2023 18:36:20,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,BEGIN QUESTIONNAIRE,
2,1682375801302,24/04/2023 22:36:41,1682375801901,-4,24/04/2023 18:36:41,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO1,1
3,1682375801425,24/04/2023 22:36:41,1682375801902,-4,24/04/2023 18:36:41,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO2,1
4,1682375801425,24/04/2023 22:36:41,1682375801902,-4,24/04/2023 18:36:41,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO3,7
5,1682375801425,24/04/2023 22:36:41,1682375801902,-4,24/04/2023 18:36:41,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO4,7
6,1682375801425,24/04/2023 22:36:41,1682375801903,-4,24/04/2023 18:36:41,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO5,1
7,1682375801425,24/04/2023 22:36:41,1682375801903,-4,24/04/2023 18:36:41,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO6,1
8,1682375801425,24/04/2023 22:36:41,1682375801903,-4,24/04/2023 18:36:41,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO7,7
9,1682375801425,24/04/2023 22:36:41,1682375801903,-4,24/04/2023 18:36:41,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO8,7
10,1682375801425,24/04/2023 22:36:41,1682375801903,-4,24/04/2023 18:36:41,131169,4,questionnaire-rzlz,,29071449,BLIND,8657371,,complete,,285bf309-304e-4f2e-a45c-372390ad4d90,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1903x969,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,END QUESTIONNAIRE,21698
1,1682375920823,24/04/2023 22:38:40,1682375921490,-5,24/04/2023 17:38:41,131169,4,questionnaire-rzlz,,29071544,BLIND,8657258,,complete,,28a396fc-9fd5-40de-b5ad-079863fc14e8,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1680x1050,1680x925,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,BEGIN QUESTIONNAIRE,
2,1682375959465,24/04/2023 22:39:19,1682375960195,-5,24/04/2023 17:39:20,131169,4,questionnaire-rzlz,,29071544,BLIND,8657258,,complete,,28a396fc-9fd5-40de-b5ad-079863fc14e8,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1680x1050,1663x925,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO1,4
3,1682375959646,24/04/2023 22:39:19,1682375960196,-5,24/04/2023 17:39:20,131169,4,questionnaire-rzlz,,29071544,BLIND,8657258,,complete,,28a396fc-9fd5-40de-b5ad-079863fc14e8,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1680x1050,1663x925,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO2,4
4,1682375959646,24/04/2023 22:39:19,1682375960197,-5,24/04/2023 17:39:20,131169,4,questionnaire-rzlz,,29071544,BLIND,8657258,,complete,,28a396fc-9fd5-40de-b5ad-079863fc14e8,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1680x1050,1663x925,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO3,4
5,1682375959646,24/04/2023 22:39:19,1682375960197,-5,24/04/2023 17:39:20,131169,4,questionnaire-rzlz,,29071544,BLIND,8657258,,complete,,28a396fc-9fd5-40de-b5ad-079863fc14e8,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1680x1050,1663x925,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO4,4
6,1682375959646,24/04/2023 22:39:19,1682375960197,-5,24/04/2023 17:39:20,131169,4,questionnaire-rzlz,,29071544,BLIND,8657258,,complete,,28a396fc-9fd5-40de-b5ad-079863fc14e8,computer,Desktop or Laptop,Windows 10,Firefox 112.0,1680x1050,1663x925,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO5,4
