Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
7,1682375402415,24/04/2023 22:30:02,1682375403468,-7,24/04/2023 15:30:03,131186,3,questionnaire-rzlz,,29071072,BLIND,8657343,,complete,,a39b4438-72c9-4acd-b00e-3e33dfbb4189,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1600x900,1266x636,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO6,7
8,1682375402415,24/04/2023 22:30:02,1682375403468,-7,24/04/2023 15:30:03,131186,3,questionnaire-rzlz,,29071072,BLIND,8657343,,complete,,a39b4438-72c9-4acd-b00e-3e33dfbb4189,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1600x900,1266x636,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO7,1
9,1682375402415,24/04/2023 22:30:02,1682375403469,-7,24/04/2023 15:30:03,131186,3,questionnaire-rzlz,,29071072,BLIND,8657343,,complete,,a39b4438-72c9-4acd-b00e-3e33dfbb4189,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1600x900,1266x636,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO8,1
10,1682375402415,24/04/2023 22:30:02,1682375403469,-7,24/04/2023 15:30:03,131186,3,questionnaire-rzlz,,29071072,BLIND,8657343,,complete,,a39b4438-72c9-4acd-b00e-3e33dfbb4189,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1600x900,1266x636,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,END QUESTIONNAIRE,18335
1,1682375412981,24/04/2023 22:30:12,1682375412799,-6,24/04/2023 16:30:12,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1920x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682375436004,24/04/2023 22:30:36,1682375435869,-6,24/04/2023 16:30:35,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1895x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO1,2
3,1682375436215,24/04/2023 22:30:36,1682375435871,-6,24/04/2023 16:30:35,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1895x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO2,2
4,1682375436215,24/04/2023 22:30:36,1682375435871,-6,24/04/2023 16:30:35,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1895x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO3,6
5,1682375436215,24/04/2023 22:30:36,1682375435871,-6,24/04/2023 16:30:35,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1895x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO4,5
6,1682375436215,24/04/2023 22:30:36,1682375435871,-6,24/04/2023 16:30:35,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1895x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO5,3
7,1682375436215,24/04/2023 22:30:36,1682375435871,-6,24/04/2023 16:30:35,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1895x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO6,2
8,1682375436215,24/04/2023 22:30:36,1682375435872,-6,24/04/2023 16:30:35,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1895x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO7,6
9,1682375436215,24/04/2023 22:30:36,1682375435872,-6,24/04/2023 16:30:35,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1895x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO8,6
10,1682375436215,24/04/2023 22:30:36,1682375435872,-6,24/04/2023 16:30:35,131186,3,questionnaire-rzlz,,29071097,BLIND,8657282,,complete,,366d55d2-b6a2-4a40-aaf0-f93d1284a9b1,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1895x854,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,END QUESTIONNAIRE,23073
1,1682375423375,24/04/2023 22:30:23,1682375423953,-4,24/04/2023 18:30:23,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,BEGIN QUESTIONNAIRE,
2,1682375442106,24/04/2023 22:30:42,1682375442719,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO1,3
3,1682375442248,24/04/2023 22:30:42,1682375442720,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO2,2
4,1682375442248,24/04/2023 22:30:42,1682375442720,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO3,4
5,1682375442248,24/04/2023 22:30:42,1682375442720,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO4,5
6,1682375442248,24/04/2023 22:30:42,1682375442720,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO5,4
7,1682375442248,24/04/2023 22:30:42,1682375442720,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO6,4
8,1682375442248,24/04/2023 22:30:42,1682375442720,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO7,4
9,1682375442248,24/04/2023 22:30:42,1682375442720,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,SDO8,5
10,1682375442248,24/04/2023 22:30:42,1682375442720,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071106,BLIND,8657292,,complete,,fe9e72fc-cc01-442c-961e-3f1daa0f268f,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2543x1289,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InIn,No,END QUESTIONNAIRE,18767
1,1682375430375,24/04/2023 22:30:30,1682375427173,-4,24/04/2023 18:30:27,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,BEGIN QUESTIONNAIRE,
2,1682375445338,24/04/2023 22:30:45,1682375442047,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO1,1
3,1682375445473,24/04/2023 22:30:45,1682375442048,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO2,1
4,1682375445473,24/04/2023 22:30:45,1682375442048,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO3,7
5,1682375445473,24/04/2023 22:30:45,1682375442048,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO4,7
6,1682375445473,24/04/2023 22:30:45,1682375442049,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO5,1
7,1682375445473,24/04/2023 22:30:45,1682375442049,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO6,1
8,1682375445473,24/04/2023 22:30:45,1682375442049,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO7,7
9,1682375445473,24/04/2023 22:30:45,1682375442049,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,SDO8,7
10,1682375445473,24/04/2023 22:30:45,1682375442049,-4,24/04/2023 18:30:42,131186,3,questionnaire-rzlz,,29071114,BLIND,8657278,,complete,,3406ce98-b471-428c-8125-a07315ee79e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1680x1050,1680x946,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-gender,No,END QUESTIONNAIRE,14876
1,1682375442332,24/04/2023 22:30:42,1682375443118,-4,24/04/2023 18:30:43,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1360x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,BEGIN QUESTIONNAIRE,
2,1682375465159,24/04/2023 22:31:05,1682375466021,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO1,1
3,1682375465361,24/04/2023 22:31:05,1682375466022,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO2,1
4,1682375465361,24/04/2023 22:31:05,1682375466022,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO3,7
5,1682375465361,24/04/2023 22:31:05,1682375466023,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO4,7
6,1682375465361,24/04/2023 22:31:05,1682375466023,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO5,1
7,1682375465361,24/04/2023 22:31:05,1682375466023,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO6,1
8,1682375465361,24/04/2023 22:31:05,1682375466023,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO7,7
9,1682375465361,24/04/2023 22:31:05,1682375466023,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,SDO8,7
10,1682375465361,24/04/2023 22:31:05,1682375466023,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071123,BLIND,8657256,,complete,,505a5300-d814-4ff5-afbc-28b72262b6b7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1360x768,1343x617,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-both,No,END QUESTIONNAIRE,22905
1,1682375448973,24/04/2023 22:30:48,1682375448954,-4,24/04/2023 18:30:48,131186,3,questionnaire-rzlz,,29071129,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1920x977,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,BEGIN QUESTIONNAIRE,
2,1682375466734,24/04/2023 22:31:06,1682375466599,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071129,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1909x977,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO1,1
3,1682375466868,24/04/2023 22:31:06,1682375466603,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071129,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1909x977,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO2,1
4,1682375466868,24/04/2023 22:31:06,1682375466603,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071129,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1909x977,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO3,7
5,1682375466868,24/04/2023 22:31:06,1682375466604,-4,24/04/2023 18:31:06,131186,3,questionnaire-rzlz,,29071129,BLIND,8657355,,complete,,f8b3c8de-8dcc-4d7a-9a4a-7f9b53fdf74b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 111.0.0.0,1920x1080,1909x977,,"Social Dominance Orientation (SDO7) - Ho et al., 2015 (Clone)",1,Condition_InOut-race,No,SDO4,7
