Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Spreadsheet: Name,Spreadsheet: Group,Spreadsheet: Adv,Spreadsheet: Type,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome,Store: RewTally,Store: PunTally
11,1694638833835,13/09/2023 21:00:33,1694620833835,-5,13/09/2023 11:00:33,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,1,Trial/Encounter,Reward,56azq1,4,continue,,2925.324999999997,2916.6600000000035,2925.324999999997,2925.324999999997,2916.6600000000035,2925.324999999997,1,2925.324999999997,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Becky</b> lunges forward attempting to force her blade through the protective plate.,<em><b>Becky’s</b> sword pierces the plate and destroys the construct before it is able to shoot. She is able to proceed uninjured.,,<em><b>Becky’s</b> sword grazes the exterior plate. She is shot by the crossbow and is dealt damage.,6687,Becky,In,2,STR,,,Calleigh,,,,,Reward,1,
12,1694638840910,13/09/2023 21:00:40,1694620840910,-5,13/09/2023 11:00:40,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,1,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.3749999996217,3000.032999999996,3000.3749999996217,3000.3749999996217,3000.032999999996,3000.3749999996217,1,3000.3749999996217,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gate opens in front of the duo, and a menacing mechanical golem with a crossbow becomes activated.",<em><b>Becky</b> lunges forward attempting to force her blade through the protective plate.,<em><b>Becky’s</b> sword pierces the plate and destroys the construct before it is able to shoot. She is able to proceed uninjured.,,<em><b>Becky’s</b> sword grazes the exterior plate. She is shot by the crossbow and is dealt damage.,6687,Becky,In,2,STR,,,Calleigh,,,,,Reward,1,
13,1694638846910,13/09/2023 21:00:46,1694620846910,-5,13/09/2023 11:00:46,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6000.341999999626,6000.048999999999,6000.341999999626,6000.341999999626,6000.048999999999,6000.341999999626,1,6000.341999999626,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Emma</b> swims across the puddle to throw the rope across.,<em><b>Emma</b> was able to make it across the puddle. She passes over the rope.,,<em><b>Emma</b> hesitates too much and manages to get stuck in the sludge. She makes it across but loses some valuables from the belt in the process.,4527.4,Emma,In,1,DIR,,,Calleigh,,,,,Reward,1,
14,1694638851443,13/09/2023 21:00:51,1694620851443,-5,13/09/2023 11:00:51,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4533.492999999813,4533.376000000004,4533.492999999813,4533.492999999813,4533.376000000004,4533.492999999813,1,4533.492999999813,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Emma</b> swims across the puddle to throw the rope across.,<em><b>Emma</b> was able to make it across the puddle. She passes over the rope.,,<em><b>Emma</b> hesitates too much and manages to get stuck in the sludge. She makes it across but loses some valuables from the belt in the process.,4527.4,Emma,In,1,DIR,,,Calleigh,,,,,Reward,1,
15,1694638857390,13/09/2023 21:00:57,1694620857390,-5,13/09/2023 11:00:57,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,5945.616999999809,5933.4360000000015,5945.616999999809,5945.616999999809,5933.4360000000015,5945.616999999809,1,5945.616999999809,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Emma</b> swims across the puddle to throw the rope across.,<em><b>Emma</b> was able to make it across the puddle. She passes over the rope.,,<em><b>Emma</b> hesitates too much and manages to get stuck in the sludge. She makes it across but loses some valuables from the belt in the process.,4527.4,Emma,In,1,DIR,,,Calleigh,,,,,Reward,2,
16,1694638859603,13/09/2023 21:00:59,1694620859603,-5,13/09/2023 11:00:59,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,2,Trial/Encounter,Reward,56azq1,4,continue,,2226.58100000018,2216.6619999999966,2226.58100000018,2226.58100000018,2216.6619999999966,2226.58100000018,1,2226.58100000018,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Emma</b> swims across the puddle to throw the rope across.,<em><b>Emma</b> was able to make it across the puddle. She passes over the rope.,,<em><b>Emma</b> hesitates too much and manages to get stuck in the sludge. She makes it across but loses some valuables from the belt in the process.,4527.4,Emma,In,1,DIR,,,Calleigh,,,,,Reward,2,
17,1694638867377,13/09/2023 21:01:07,1694620867377,-5,13/09/2023 11:01:07,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,2,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.234000000375,3000.043000000005,3000.234000000375,3000.234000000375,3000.043000000005,3000.234000000375,1,3000.234000000375,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>The path is blocked by a deep puddle of dirty sludge, there is a rope on the other side of the puddle. The adventures would need to not hesitate to make it across to avoid getting stuck. ",<em><b>Emma</b> swims across the puddle to throw the rope across.,<em><b>Emma</b> was able to make it across the puddle. She passes over the rope.,,<em><b>Emma</b> hesitates too much and manages to get stuck in the sludge. She makes it across but loses some valuables from the belt in the process.,4527.4,Emma,In,1,DIR,,,Calleigh,,,,,Reward,2,
18,1694638872895,13/09/2023 21:01:12,1694620872895,-5,13/09/2023 11:01:12,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,5518.491000000184,5516.731,5518.491000000184,5518.491000000184,5516.731,5518.491000000184,1,5518.491000000184,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Becky</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Becky</b>  is able to find the key quickly. She is able to grab the key with ease before the gas takes effect. ,,<em><b>Becky</b> hesitates but manages to pull the key out of the dead animal's stomach. She suffers damage due to gas inhalation.,5325.7,Becky,In,2,DIR,,,Calleigh,,,,,Reward,2,
19,1694638878694,13/09/2023 21:01:18,1694620878694,-5,13/09/2023 11:01:18,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,5316.919000000198,5316.709000000003,5316.919000000198,5316.919000000198,5316.709000000003,5316.919000000198,1,5316.919000000198,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Becky</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Becky</b>  is able to find the key quickly. She is able to grab the key with ease before the gas takes effect. ,,<em><b>Becky</b> hesitates but manages to pull the key out of the dead animal's stomach. She suffers damage due to gas inhalation.,5325.7,Becky,In,2,DIR,,,Calleigh,,,,,Reward,2,
20,1694638883212,13/09/2023 21:01:23,1694620883212,-5,13/09/2023 11:01:23,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,4518.010000000009,4516.706999999995,4518.010000000009,4518.010000000009,4516.706999999995,4518.010000000009,1,4518.010000000009,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Becky</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Becky</b>  is able to find the key quickly. She is able to grab the key with ease before the gas takes effect. ,,<em><b>Becky</b> hesitates but manages to pull the key out of the dead animal's stomach. She suffers damage due to gas inhalation.,5325.7,Becky,In,2,DIR,,,Calleigh,,,,,Reward,3,
21,1694638885607,13/09/2023 21:01:25,1694620885607,-5,13/09/2023 11:01:25,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,3,Trial/Encounter,Reward,56azq1,4,continue,,2396.402999999642,2383.366000000009,2396.402999999642,2396.402999999642,2383.366000000009,2396.402999999642,1,2396.402999999642,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Becky</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Becky</b>  is able to find the key quickly. She is able to grab the key with ease before the gas takes effect. ,,<em><b>Becky</b> hesitates but manages to pull the key out of the dead animal's stomach. She suffers damage due to gas inhalation.,5325.7,Becky,In,2,DIR,,,Calleigh,,,,,Reward,3,
22,1694638893211,13/09/2023 21:01:33,1694620893211,-5,13/09/2023 11:01:33,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,3,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.3049999996147,3000.051999999996,3000.3049999996147,3000.3049999996147,3000.051999999996,3000.3049999996147,1,3000.3049999996147,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The room begins to fill with toxic gas and there is a keyhole next to the door leading to the next chamber. Writing on the wall suggests the key seems to be in the stomach of a cow corpse next to the door. ,<em><b>Becky</b>  rummages through the cow carcass to grab the key from the flesh. ,<em><b>Becky</b>  is able to find the key quickly. She is able to grab the key with ease before the gas takes effect. ,,<em><b>Becky</b> hesitates but manages to pull the key out of the dead animal's stomach. She suffers damage due to gas inhalation.,5325.7,Becky,In,2,DIR,,,Calleigh,,,,,Reward,3,
23,1694638898623,13/09/2023 21:01:38,1694620898623,-5,13/09/2023 11:01:38,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,5413.152999999991,5400.054999999993,5413.152999999991,5413.152999999991,5400.054999999993,5413.152999999991,1,5413.152999999991,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Emma</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Emma</b> chokes the salamander into unconsciousness. She is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Emma’s</b> arm. She takes damage, but the salamander cowers into its den.",6927.9,Emma,In,1,STR,,,Calleigh,,,,,Reward,3,
24,1694638906145,13/09/2023 21:01:46,1694620906145,-5,13/09/2023 11:01:46,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6934.994000000384,6933.267000000022,6934.994000000384,6934.994000000384,6933.267000000022,6934.994000000384,1,6934.994000000384,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Emma</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Emma</b> chokes the salamander into unconsciousness. She is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Emma’s</b> arm. She takes damage, but the salamander cowers into its den.",6927.9,Emma,In,1,STR,,,Calleigh,,,,,Reward,3,
25,1694638916457,13/09/2023 21:01:56,1694620916457,-5,13/09/2023 11:01:56,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,4,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,10311.727000000363,10300.228000000003,10311.727000000363,10311.727000000363,10300.228000000003,10311.727000000363,1,10311.727000000363,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Emma</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Emma</b> chokes the salamander into unconsciousness. She is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Emma’s</b> arm. She takes damage, but the salamander cowers into its den.",6927.9,Emma,In,1,STR,,,Calleigh,,,,,Punish,3,1
26,1694638920599,13/09/2023 21:02:00,1694620920599,-5,13/09/2023 11:02:00,132991,7,task-c6pi,,31672094,BLIND,9362325,,complete,,8956b9ee-cf4a-4ab7-8e5d-6750980297f7,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1125x928,,,0,ImplicitDecisionAdventureTask_2Opts,8,FemaleBranch,Female_InIn,,WhiteFemale_InGrp,4,Trial/Encounter,Punish,bufrmy,4,continue,,4154.898999999801,4150.060999999987,4154.898999999801,4154.898999999801,4150.060999999987,4154.898999999801,1,4154.898999999801,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,"<em>A gigantic salamander emerges from the shadows, hungry for flesh.",<em><b>Emma</b> tries to climb on the salamander’s back and wrestle it into a choke hold.,<em><b>Emma</b> chokes the salamander into unconsciousness. She is unharmed in the encounter.,,"<em>The salamander’s giant maw bites <b>Emma’s</b> arm. She takes damage, but the salamander cowers into its den.",6927.9,Emma,In,1,STR,,,Calleigh,,,,,Punish,3,1
